20240822	22:15:54	db81c5f6-5cd6-473e-9526-6aa20c03051f	GET	/	unknown
20240822	22:15:54	6b16fff3-25f1-4a2f-87d9-865c09c922c2	GET	/css/style.css	unknown
20240822	22:28:20	fd504fc9-6cdf-4ec7-9f8d-71adc30d2700	GET	/	unknown
20240822	22:28:52	93905566-ff10-4392-a037-3456d4be1897	OPTIONS	/	https://calendar.google.com
20240822	22:28:52	d8baa4b3-7f47-4ac2-8dd5-5d836a4463bf	GET	/	https://calendar.google.com
20240823	09:45:35	115d2aab-c702-434f-8f8b-f23dadcce982	GET	/	unknown
20240823	09:45:35	5d682bf3-00b7-4dca-a988-60be1c5b683a	GET	/css/style.css	unknown
20240823	09:45:43	7c5130f7-5196-484c-a34e-1de07f129b07	GET	/student	unknown
20240823	09:50:05	b74ffae9-c1cc-4dc3-b6fc-9e3fca72beef	GET	/student	unknown
20240823	09:50:28	ed1fb2fe-7ea2-496c-ab05-50e55dfd5d52	GET	/students	unknown
20240823	09:51:58	f839bd73-ee4a-4c6d-9e85-8989cf653739	GET	/students	unknown
20240823	09:52:01	87b51fa5-18a9-449e-9afc-c4350c28906d	GET	/student	unknown
20240823	09:52:04	ed3b8d19-5ef9-4d4a-8cc5-8ee041bffdb9	GET	/students	unknown
20240823	09:52:45	b6269e1e-4c70-49d3-abe0-dbbbce9e8fd2	GET	/students	unknown
20240823	09:52:57	7b2d4c71-fc81-48ec-a06e-98fe69802ab2	GET	/students	unknown
20240823	10:35:32	2b715ef6-5387-4cff-9006-f0abcac3c14f	GET	/	unknown
20240823	10:35:34	4140a5d9-ff0d-44d6-b80b-1bef784ecf97	GET	/	unknown
20240823	10:35:35	1b736991-7c39-4cff-b58b-b4045c7a57dc	GET	/students	unknown
20240823	10:37:52	ceb52a01-b66b-4639-9d27-cb1836177164	GET	/students	unknown
20240823	10:38:16	1063a3eb-3e69-413c-b138-e5d78c335bed	GET	/students	unknown
20240823	10:38:28	4c6572b9-4eb4-43ca-88a6-80ad2080748f	GET	/students	unknown
20240823	10:38:31	5f8f1724-e180-4a48-8cc9-e86d5dd76be4	GET	/student	unknown
20240823	10:38:34	6ee515c0-dad0-4253-9dd2-370adf4497bf	GET	/	unknown
20240823	10:38:36	21c6252e-cf92-43f4-9ae1-5c7c53299813	GET	/	unknown
20240823	10:38:47	f4052f6d-b893-431b-8ae5-75312fe957b7	GET	/student	unknown
20240823	10:38:49	48134201-3572-4681-b418-1b5ec6eaee90	GET	/students	unknown
20240823	10:39:44	7518bf2a-4f68-47df-a4fc-a7c168c74744	GET	/students	unknown
20240823	10:40:10	924ae397-cb7e-4293-89a5-84f2fd872371	GET	/students	unknown
20240823	10:40:17	c30456fb-5330-4e28-974e-380f55e4607c	GET	/students	unknown
20240823	10:41:55	3ee52e3d-da38-41d3-ac78-30a5ebd5463a	GET	/students	unknown
20240823	10:42:18	c6941131-fe35-48af-819f-6dc6aa7acc8f	GET	/students	unknown
20240823	10:45:22	b5f6e69c-adcb-4bf5-a1ea-af10f87051d9	GET	/students	unknown
20240823	10:45:29	56cffbe8-d533-49cd-9dbc-9cea395671d9	GET	/students	unknown
20240823	10:46:35	2888bef0-f195-41fe-b5c0-6946674ffe6f	GET	/students	unknown
20240823	10:46:58	7a86b4d4-7696-422d-ad12-241c91ad76ed	GET	/students	unknown
20240823	10:53:33	e8c4c8d9-abc9-4916-b022-871f6ef1c501	GET	/students	unknown
20240823	10:56:38	c8550306-cae9-4ee0-8a77-a46f041946fd	GET	/students	unknown
20240823	10:57:35	2c234865-4fdb-470c-a52b-1e32ba995249	GET	/students	unknown
20240823	10:58:23	1e430699-6627-4367-b5b5-ea65a7302c60	GET	/students	unknown
20240823	11:01:16	836ddbb3-0154-4f9f-a254-7c3f8ce37f07	GET	/students	unknown
20240823	11:02:37	07b1ef8f-2cd2-47db-b928-99cc7c1308d9	GET	/students	unknown
20240823	11:03:25	71fc900e-d33e-4d7a-b38f-a83650454fc2	GET	/students	unknown
20240823	11:07:06	1e3669ca-a53c-45cf-9b59-b39f7fa72224	GET	/students	unknown
20240823	11:13:47	59647e61-d0d6-4492-86c5-aa765774f536	GET	/students	unknown
20240823	11:14:27	ff7ae2dc-216d-4f68-9804-a3db59a3c087	GET	/students	unknown
20240823	11:20:34	c3d41483-6704-48bc-8a99-c72537a1a10f	GET	/students	unknown
20240823	11:20:55	db82b767-89a6-4240-8541-d49c44c899ca	GET	/students	unknown
20240823	11:22:11	67ebef7e-6557-4427-82d6-c2593d1ba8a1	GET	/students	unknown
20240823	11:24:04	24177332-3a58-469c-a287-f213a8975a93	GET	/students	unknown
20240823	11:36:29	329e107c-8457-4c86-b5de-727ffe6fac02	GET	/students	unknown
20240823	12:06:07	30756e5f-a4f5-4304-b448-0bb70aac0889	GET	/	unknown
20240823	12:11:57	90f3858c-75ce-4c24-ae62-f0324819b120	GET	/students	unknown
20240823	12:12:08	e541affd-f153-419a-a2b7-55817f4a1829	GET	/students	unknown
20240823	12:12:46	a8c02da4-c7df-4aae-bec5-d3d9280e379b	GET	/students	unknown
20240823	12:13:20	99e46572-a820-44ff-a380-b18533981ed9	GET	/students	unknown
20240823	12:45:45	57f32203-6270-420a-b76c-e1bf97d3a5c2	GET	/data	unknown
20240823	12:59:03	a24ec5e4-ba50-40eb-8b17-36375570131d	GET	/data	unknown
20240823	12:59:23	c385401e-bebf-4583-afab-9ec423ccfed7	GET	/data	unknown
20240823	12:59:54	7ebe2b28-b072-4d51-8277-89d915a29643	GET	/data	unknown
20240824	18:25:50	0a979de4-d0a1-4e09-8642-ba955ea07bea	GET	/student	unknown
20240824	18:25:57	bc60cc12-55e2-4d5a-8821-f093b2863074	GET	/students	unknown
20240824	18:41:35	b7764e5a-09d7-4b08-840e-18b80407fe72	GET	/students	unknown
20240824	18:41:41	76cef12f-c875-432f-87c2-1072c6c0ad87	GET	/student	unknown
20240824	18:43:26	87c3c849-37f0-41a3-b3f2-f3bb5b996403	POST	/students	unknown
20240824	18:44:22	59958299-e7b1-42e5-b83a-371c866efd29	POST	/students	unknown
20240824	18:46:50	1d469712-d70d-41c0-a137-4760f61c6b79	POST	/students	unknown
20240824	18:49:25	f3701cc8-87bc-47b1-84c9-0aea7c3f03ff	POST	/students	unknown
20240824	18:49:48	7569aa1f-7bda-4886-ab97-1f9bac362889	GET	/students	unknown
